lsoa21cd,mean_delay,vehicle_count
E01005437,4.11,3
E01005437,3.65,21
E01005439,2.17,15
E01005439,3.88,3
E01005439,3.93,21
E01005439,2.27,16
E01005439,4.98,3
E01005439,4.33,21
E01005382,2.48,16
E01005382,4.75,3
E01005382,4.54,21
E01005382,4.46,21
E01005377,2.11,16
E01005377,4.38,3
E01005377,4.93,20
E01005377,2.42,16
E01005377,5.39,3
E01005377,5.71,20
E01005377,2.36,16
E01005377,5.39,3
E01005379,1.63,16
E01005379,4.51,3
E01005379,4.75,20
E01005378,5.17,20
E01005378,2.56,16
E01005378,5.39,3
E01005378,2.3,16
E01005378,5.15,3
E01005260,1.84,17
E01005260,3.57,3
E01005260,5.18,21
E01005375,2.29,17
E01005375,4.78,3
E01005375,2.1,17
E01005375,4.18,3
E01005365,5.02,21
E01005350,1.81,4
E01005350,5.08,1
E01005350,3.45,3
E01004929,-1.13,2
E01004919,-2.7,2
E01004864,-2.45,2
E01004920,-2,2
E01004924,-3.1,2
E01004766,-0.77,2
E01004845,-3.37,1
E01004864,-1.88,2
E01004864,-1.8,2
E01004842,-4.17,1
E01004842,-4.91,1
E01004920,-4.84,1
E01004842,-5.7,1
E01004920,-6.9,1
E01004920,-6.41,1
E01004920,-5.94,1
E01004840,-5.8,1
E01004843,-3.63,1
E01004842,-4.62,1
E01004767,-0.82,2
E01004927,-1.31,2
E01004767,-1.88,2
E01004767,-1.47,2
E01004767,-1.42,2
E01004924,-2.28,2
E01006241,-1.03,1
E01006240,-3.21,1
E01006241,-1.78,1
E01006240,-3.5,1
E01006240,-2.86,1
E01006289,-3.93,1
E01006240,-3.13,1
E01006240,-2.58,1
E01006241,-0.99,1
E01005001,0.42,1
E01005002,0.62,1
E01005000,0.33,1
E01005000,1.16,1
E01005001,0.19,1
E01005002,0.17,1
E01005004,1.4,1
E01005004,0.97,1
E01005004,1.41,1
E01005004,0.8,1
E01004997,1.17,1
E01004996,1.4,1
E01004996,1.05,1
E01005009,-0.39,1
E01004773,-1.55,1
E01004929,2.12,1
E01004769,0.14,1
E01004770,0.09,1
E01004770,-0.34,1
E01004770,-0.94,1
E01004770,-0.6,1
E01004773,-1.34,1
E01004767,-0.14,1
E01004927,1.53,1
E01004767,-1.51,1
E01004767,-0.89,1
E01004767,-3.06,1
E01004929,0.07,1
E01004865,-6.9,1
E01004865,-6.84,1
E01004790,-2.25,1
E01004766,-2.83,1
E01004864,-2.94,1
E01004864,-3.27,1
E01004924,-5.1,1
E01004924,-0.54,1
E01004924,-2.85,1
E01004924,-2.01,1
E01004924,-2.36,1
E01004924,-3.36,1
E01004826,-6.74,1
E01004867,-4.84,1
E01004866,-5.35,1
E01004867,-4.66,1
E01004925,-4.39,1
E01004921,-4.43,1
E01004919,-5.36,1
E01004919,-4.3,1
E01004864,-7.13,1
E01004767,-1.75,1
E01004927,-1.24,1
E01004767,-3.2,1
E01004767,-2.54,1
E01004767,-4.74,1
E01004919,-3.52,1
E01004920,-5.67,1
E01004920,-1330.25,1
E01004865,-7.05,1
E01004826,-6.25,1
E01004826,-6.89,1
E01004929,3.46,1
E01004776,6.04,1
E01004835,5.63,1
E01004894,8.15,1
E01004894,8.53,1
E01004894,8.54,1
E01004780,8.76,1
E01033218,6.49,1
E01004849,4.4,1
E01004849,4.53,1
E01004850,4.18,1
E01004850,4.02,1
E01004827,5.66,1
E01004834,4.95,1
E01004834,4.42,1
E01004838,3.97,1
E01004838,4.65,1
E01004836,4.55,1
E01033218,6.58,1
E01033219,6.76,1
E01033219,8.01,1
E01033219,7.59,1
E01033219,9.71,1
E01033219,9,1
E01004897,9.19,1
E01004897,9.62,1
E01004897,6.72,1
E01004927,2.15,1
E01033220,3.2,1
E01004927,2.89,1
E01004928,3.32,1
E01033220,2.42,1
E01004778,8.74,1
E01004782,9.22,1
E01004780,8.95,1
E01004780,9.34,1
E01004783,8.7,1
E01004783,9.12,1
E01004783,8.83,1
E01004783,8.42,1
E01004894,6.61,1
E01004776,6.05,1
E01004776,4.68,1
E01004776,5.73,1
E01004775,6.22,1
E01004776,6.21,1
E01004776,6.64,1
E01004775,7.7,1
E01004775,8.53,1
E01004775,8.93,1
E01004991,3.86,1
E01004993,3.29,1
E01004993,2.79,1
E01004993,3.1,1
E01004992,3.15,1
E01004992,3.19,1
E01004994,2.52,1
E01004994,1.29,1
E01005060,3.75,1
E01005060,3.55,1
E01005060,3.92,1
E01005009,2.49,1
E01005184,2.53,1
E01005268,2.28,1
E01005268,2.72,1
E01005263,2.45,1
E01005263,2.23,1
E01005176,1.99,1
E01005775,5.5,1
E01005180,3.64,1
E01005183,4.13,1
E01005183,3.13,1
E01005184,1.89,1
E01005078,3.9,1
E01005078,3.88,1
E01005078,3.36,1
E01005268,3.67,1
E01005307,3.54,1
E01005277,3.39,1
E01005277,3.92,1
E01005172,2.95,1
E01005176,2.37,1
E01005172,2.54,1
E01005078,2.3,1
E01005274,1.57,1
E01005770,1.24,1
E01005295,0.53,1
E01005771,4.25,1
E01005770,4.38,1
E01005849,8.67,1
E01005845,9.12,1
E01005845,7.57,1
E01005845,8.6,1
E01005767,4.6,1
E01005767,5.19,1
E01005851,6.08,1
E01005851,5.97,1
E01005767,5.06,1
E01005772,6.46,1
E01005844,8.18,1
E01004929,-2.02,1
E01004803,-13.24,1
E01004767,1.51,1
E01004790,-1.25,1
E01004929,-1.2,1
E01004790,-0.5,1
E01004810,-4.32,1
E01004790,-2.38,1
E01004790,-0.35,1
E01004804,-11.9,1
E01004804,-9.88,1
E01004808,-9.02,1
E01004808,-8.19,1
E01004808,-7.67,1
E01004809,-6.38,1
E01004809,-5.8,1
E01004806,-5.75,1
E01004929,-1.44,1
E01004767,0.06,1
E01004767,0.92,1
E01004767,-1.53,1
E01004802,-1.3,1
E01004806,-4.28,1
E01006263,3.91,1
E01006226,7.26,1
E01006223,-10.17,1
E01006266,6.12,1
E01006268,6.74,1
E01006268,3.94,3
E01006268,3.76,3
E01006268,6.52,1
E01006266,4.19,3
E01006266,4.88,2
E01006266,4.53,3
E01006368,5,3
E01006368,4.6,2
E01006368,4.4,3
E01006368,4.09,2
E01006223,-1.75,1
E01006223,14.48,1
E01006268,4.8,3
E01006268,4.33,1
E01006268,5.06,1
E01006268,4.86,3
E01006223,4.65,1
E01006265,7.42,2
E01006223,5.28,1
E01006223,7.12,2
E01006223,3.68,1
E01006226,6.37,1
E01006225,4.49,1
E01006226,5.96,1
E01006368,4.41,2
E01006368,5,3
E01005805,4.1,2
E01005805,4.26,2
E01005805,4.47,2
E01005815,3.3,2
E01005806,3.5,1
E01005814,3.28,1
E01005814,3.65,1
E01005831,5.37,2
E01005838,5.78,2
E01005801,5.7,2
E01005801,5.29,2
E01005831,5.9,2
E01005801,4.96,2
E01005840,5.62,2
E01005840,5.14,2
E01005838,4.88,2
E01005807,4.45,2
E01005805,4.72,2
E01005002,3.91,1
E01005000,3.61,1
E01005001,-2.37,1
E01005002,3.58,1
E01005004,4.57,1
E01005004,4.05,1
E01005004,4.48,1
E01005004,3.84,1
E01004997,4.16,1
E01004996,4.34,1
E01004996,4.6,1
E01004995,3.04,1
E01004911,-0.25,1
E01004914,1.55,1
E01004914,2.03,1
E01004916,1.56,1
E01004911,-0.08,1
E01004911,0.14,1
E01004911,-0.97,1
E01004918,-1.23,1
E01004800,-0.29,1
E01005005,-0.86,1
E01005000,-2.16,1
E01005003,-4.43,1
E01005004,-3.71,1
E01005001,-2.93,1
E01005001,-2.36,1
E01005000,-2.04,1
E01005002,-3.96,1
E01005004,-4.17,1
E01004997,-4.29,1
E01004996,-4.8,1
E01004996,-4.85,1
E01004990,-3.74,1
E01004798,-0.52,1
E01006379,7.25,1
E01005736,10.53,1
E01005736,11.15,1
E01005734,14.6,1
E01005734,16.55,1
E01005735,19.17,1
E01005717,23.46,1
E01005717,26.91,1
E01004842,0.13,1
E01004920,-0.78,1
E01004870,3.7,1
E01004869,0.63,1
E01004869,0.52,1
E01004823,1.11,1
E01004843,0.67,1
E01004922,0.85,1
E01004922,0.3,1
E01004921,0.38,1
E01004800,4.26,1
E01005005,3.84,1
E01004798,3.16,1
E01004930,3.42,1
E01004929,0.81,1
E01004796,3.01,1
E01004796,3.34,1
E01004796,2.68,1
E01004796,2.92,1
E01004926,1.9,1
E01004929,2.52,1
E01004929,0.47,1
E01004929,1.25,1
E01004931,2.53,1
E01004930,2.69,1
E01004930,3.11,1
E01004798,2.83,1
E01004799,2.92,1
E01004800,2.43,1
E01004800,3.42,1
E01004800,3.95,1
E01004800,3.66,1
E01004798,3,1
E01004798,3.8,1
E01004776,17.28,1
E01004835,3.11,1
E01004893,11.81,1
E01004780,20.65,1
E01004850,0.81,1
E01004850,1.31,1
E01004827,1.34,1
E01004834,1.79,1
E01004834,1.22,1
E01004838,1.65,1
E01004838,2.25,1
E01004836,3.14,1
E01004835,3.56,1
E01004899,3.3,1
E01004899,2.85,1
E01004899,3.3,1
E01004939,12.65,1
E01004938,11.89,1
E01004783,20.11,1
E01004783,20.8,1
E01004783,20.61,1
E01004783,20.24,1
E01004891,10.07,1
E01004893,12.41,1
E01004893,12.49,1
E01004894,12.09,1
E01004936,13.49,1
E01004936,14.31,1
E01004894,14.03,1
E01004776,14.31,1
E01004776,15.17,1
E01004776,15.24,1
E01004775,16,1
E01004776,16.71,1
E01004776,17.54,1
E01004775,19.14,1
E01004775,19.85,1
E01004775,20.79,1
E01004837,-5.37,1
E01004844,-4.46,1
E01004844,-4.66,1
E01004844,-3.21,1
E01004775,-3.11,1
E01004775,-3.48,1
E01004775,-2.23,1
E01004885,0.93,1
E01004885,1.78,1
E01004881,2,1
E01004890,1.56,1
E01004777,0.65,1
E01004781,1.4,1
E01004883,0.86,1
E01004883,1.38,1
E01004886,1.18,1
E01004886,1.84,1
E01004887,2.18,1
E01004781,1.19,1
E01004981,-4.74,1
E01004980,-3.55,1
E01004976,-3.95,1
E01004981,-4.12,1
E01004978,-3.95,1
E01004978,-3.74,1
E01004978,-3.45,1
E01004980,-3.9,1
E01004979,-4.17,1
E01006028,5.64,1
E01006024,5.55,1
E01006027,4.95,1
E01006048,3.76,1
E01006052,3.55,1
E01006052,4.28,1
E01006052,4.03,1
E01006052,4.06,1
E01006052,4.59,1
E01006050,5.29,1
E01006027,5.69,1
E01006027,5.08,1
E01006025,4.81,1
E01006025,4.96,1
E01006025,5.11,1
E01006027,4.5,1
E01006027,5.29,1
E01006024,6.22,1
E01006024,5.15,1
E01006024,5.59,1
E01006026,5.13,1
E01006026,5.17,1
E01006049,4.51,1
E01006049,4.36,1
E01006049,4.28,1
E01005094,-1.07,1
E01005093,-0.9,1
E01005093,-1.73,1
E01005093,-2.19,1
E01005094,-0.02,1
E01005094,0.52,1
E01005998,3.51,1
E01034112,1.95,1
E01005998,1.8,1
E01034114,1.46,1
E01034114,1.74,1
E01034114,2.23,1
E01005187,2.43,1
E01005998,2.11,1
E01006001,-2.45,1
E01005046,4.14,1
E01004967,3.96,1
E01004967,3.19,1
E01005046,4.15,1
E01005046,4.34,1
E01005046,4.36,1
E01005046,3.7,1
E01005046,4.05,1
E01005046,3.39,1
E01004965,4.53,1
E01004966,4.73,1
E01004966,3.8,1
E01004967,4.35,1
E01004961,4.7,1
E01006273,-11.29,1
E01006213,-6.87,1
E01006213,-7.59,1
E01006269,-8.71,1
E01006269,-8.3,1
E01006269,-9.73,1
E01006285,-7.68,1
E01006286,-9.22,1
E01006286,-9.14,1
E01006270,-10.71,1
E01006286,-9.61,1
E01006275,-9.73,1
E01006273,-10.62,1
E01006270,-9.92,1
E01006270,-9.25,1
E01006269,-10.04,1
E01006269,-9.83,1
E01006271,-11.99,1
E01006273,-10.82,1
E01005750,-0.03,1
E01005743,0.97,1
E01005748,-2.57,1
E01005743,1.67,1
E01005898,0.36,1
E01005897,1.4,1
E01005904,2.43,1
E01005904,-1.56,1
E01005904,3.16,1
E01005904,-1.84,1
E01005904,-1.41,1
E01005904,-1.76,1
E01005903,-1.5,1
E01005903,-1.28,1
E01005748,-1.79,1
E01005747,-2.11,1
E01005747,-2.03,1
E01005747,-1.55,1
E01005745,-2.83,1
E01005746,-4.82,1
E01005751,-4,1
E01005744,-2.73,1
E01005744,0.34,1
E01005743,1.23,1
E01005898,0.31,1
E01005897,-0.77,1
E01005228,5.62,1
E01005256,6.33,1
E01005256,6.3,1
E01005226,7.14,1
E01033669,4.07,1
E01005257,3.46,1
E01005257,2.85,1
E01005257,3.03,1
E01005261,2.88,1
E01005261,2.66,1
E01005261,2.89,1
E01005261,4.71,1
E01005259,4.05,1
E01005072,7.64,1
E01005264,8.7,1
E01005265,8.07,1
E01005265,9.29,1
E01005115,8.82,1
E01005071,7.65,1
E01005115,8.92,1
E01005116,8.08,1
E01005116,8.52,1
E01005115,9.07,1
E01005115,8.52,1
E01005115,9.25,1
E01005115,8.83,1
E01005071,7.95,1
E01005071,7.54,1
E01005071,7.75,1
E01005071,7.1,1
E01005072,7.69,1
E01005071,8.42,1
E01005117,8.12,1
E01005825,-12.2,1
E01005824,-5.43,1
E01005876,-3.33,1
E01005871,1.8,1
E01005875,0.27,1
E01005824,-1,1
E01005826,-8.57,1
E01005827,-7.93,1
E01005825,-9.66,1
E01005877,-9.06,1
E01005876,-7.89,1
E01005827,-9.56,1
E01005828,-7.93,1
E01005828,-8.07,1
E01005826,-9.14,1
E01005826,-9.66,1
E01005825,-12.12,1
E01005798,-10.54,1
E01005825,-10.18,1
E01005184,3.02,28
E01005284,40.57,35
E01034117,1.18,2
E01005284,45.33,35
E01005288,44.33,35
E01005288,39.45,38
E01005286,2.51,17
E01005286,39.63,38
E01005286,2.76,23
E01005281,39.16,38
E01005184,38.31,39
E01005281,3.53,24
E01005066,1.57,22
E01033653,0.48,11
E01033653,2.84,9
E01033653,0.9,17
E01033662,2.77,25
E01005066,53.3,28
E01033662,1.03,24
E01033653,3.1,15
E01033653,1.96,2
E01033662,3.56,18
E01005314,3.81,37
E01005314,3.23,38
E01005314,1.68,28
E01005291,2.68,39
E01005291,2.43,39
E01005316,2.29,27
E01005316,3.29,36
E01005314,3.71,37
E01005314,2.1,27
E01005314,1.93,28
E01005268,4.04,29
E01005268,1.39,39
E01005268,37.5,40
E01005268,3.95,29
E01005263,3.25,29
E01005263,1.61,39
E01005269,3.15,29
E01005263,1.17,39
E01005315,1.22,25
E01005078,3.51,27
E01005086,1.7,39
E01005309,2.81,29
E01005315,2.23,26
E01005316,3.34,29
E01005315,3.75,20
E01005319,1.31,26
E01005313,3.38,40
E01005313,1.49,27
E01033653,1,18
E01005089,3.07,30
E01005289,2.76,32
E01034117,42.87,35
E01005089,2.64,39
E01005089,2.68,32
E01005089,1.97,39
E01005089,2.7,32
E01005089,2.06,39
E01005086,2.47,30
E01005086,2.41,39
E01005085,2.51,29
E01005085,1.26,39
E01005212,47.81,31
E01005210,46.18,32
E01005066,2.4,21
E01034115,2.86,24
E01034115,44.03,34
E01034115,3.12,10
E01034115,41.24,35
E01005284,2.83,3
E01005284,3.84,2
E01005274,2.3,29
E01005273,38.45,39
E01005078,2.95,28
E01005078,39.12,39
E01005078,3.34,28
E01005078,39.04,39
E01005078,38.32,40
E01005078,3.32,27
E01005268,38.02,40
E01005185,2.38,30
E01005185,38.85,39
E01005185,2.34,31
E01005271,38.56,39
E01005309,38.52,39
E01005076,39.82,38
E01005277,3.03,28
E01005276,37.64,39
E01005276,2.67,28
E01005276,37.86,39
E01005276,2.89,31
E01005274,38.23,39
E01005274,2.59,31
E01005304,38.94,39
E01005304,2.43,31
E01005263,3.04,28
E01005086,2.31,27
E01005295,1.16,39
E01005295,3.04,29
E01005090,2.59,26
E01005291,1.1,39
E01005965,19.85,25
E01005965,-12.55,25
E01005963,-5.8,25
E01005963,23.12,24
E01005963,-8.59,25
E01005964,25.04,26
E01005951,-13.73,20
E01005951,23.93,22
E01005951,-7.57,17
E01005951,28.77,20
E01005953,35.96,22
E01005953,-10.65,18
E01005953,-4.39,25
E01005953,36.31,23
E01033950,28.06,16
E01005981,9.22,24
E01005981,-1.09,25
E01005979,4.5,29
E01005979,3.83,29
E01005983,2.23,28
E01033949,22.43,25
E01033949,-24.92,24
E01033949,19.94,20
E01033949,-29.64,20
E01005950,-1.68,17
E01005984,1.94,28
E01005980,5.15,29
E01005975,-5.06,28
E01005974,-5.73,27
E01005974,10.12,25
E01005981,-1.97,26
E01005981,9.86,25
E01005977,10.33,22
E01005981,1.95,28
E01005984,2.49,28
E01005983,2.52,29
E01005979,2.9,29
E01005975,11.26,24
E01005979,2.51,28
E01005981,1.24,28
E01005984,2.81,28
E01005967,10.74,26
E01005967,-3.21,18
E01005966,-9.05,24
E01005967,14.94,24
E01005972,-10.54,22
E01005964,16.94,19
E01005971,-4.93,20
E01005974,0.67,22
E01005966,12.75,27
E01005971,6.07,29
E01005974,8.1,19
E01005974,-6.69,17
E01005976,-3.76,24
E01005873,3.66,1
E01005875,4.44,1
E01005875,4.04,1
E01005871,4.67,1
E01005872,7.66,1
E01005835,4.14,1
E01005835,4.4,1
E01005835,4.34,1
E01005835,3.57,1
E01005833,3.79,1
E01005832,4.32,1
E01005832,4.06,1
E01005873,4.47,1
E01005753,0.39,1
E01005884,4.2,1
E01005756,1.39,1
E01005753,3.17,1
E01005753,-0.97,1
E01005756,3.35,1
E01005756,3.89,1
E01005756,4.97,1
E01005757,6.83,1
E01005757,6.89,1
E01005837,0.28,1
E01005843,-0.42,1
E01005877,3.65,1
E01005874,3.49,1
E01005835,-0.6,1
E01005835,-0.12,1
E01005833,-0.84,1
E01005826,-4.86,1
E01005828,1.03,1
E01005828,-0.74,1
E01005826,2.9,1
E01005828,-2.77,1
E01005826,-5.3,1
E01005835,-0.32,1
E01005874,4.84,1
E01033948,5.09,1
E01005874,2.37,1
E01005757,1.6,1
E01005921,8.17,1
E01005889,11.08,1
E01005889,11.27,1
E01005886,11.82,1
E01005896,12.13,1
E01005193,11.66,1
E01005192,11.3,1
E01005893,8.48,1
E01005757,1.28,1
E01005753,4.75,1
E01005751,4.43,1
E01005744,4.78,1
E01005751,5.29,1
E01005744,5.13,1
E01005744,5.29,1
E01005744,3.83,1
E01005753,4.26,1
E01005753,-5.74,1
E01005757,1.68,1
E01005918,0.61,1
E01005915,1.02,1
E01005915,0.27,1
E01005915,-0.19,1
E01005895,0.07,1
E01005892,5.42,1
E01005892,6.14,1
E01005752,11.21,1
E01005909,11.54,1
E01005908,13.22,1
E01005909,13.3,1
E01005908,12.93,1
E01005908,12.79,1
E01005908,12.4,1
E01005908,12.21,1
E01005883,10.32,1
E01005880,10.88,1
E01005880,9.06,1
E01005898,10.13,1
E01005902,11.55,1
E01005848,4.16,2
E01005850,-0.88,1
E01005850,11.76,2
E01005090,6.04,2
E01005090,14.35,2
E01005319,14.33,2
E01005319,7.98,2
E01005319,10,2
E01005316,12.97,2
E01005316,11.56,2
E01005316,12.66,2
E01005317,2.96,2
E01005317,1.29,1
E01005317,11,2
E01005315,17.48,1
E01005315,13.36,2
E01005316,14.12,1
E01005315,13.93,1
E01005090,2.59,1
E01005319,6.7,3
E01005313,8.95,1
E01005313,6.9,3
E01005293,6.18,3
E01005313,1.35,1
E01005313,11.05,2
E01005294,1.03,1
E01005294,10.88,2
E01005294,2.96,2
E01005294,0.53,1
E01005294,10.22,2
E01005317,3.63,2
E01005294,4.12,2
E01005845,0.66,1
E01005845,10.53,2
E01005845,0.13,1
E01005845,10.1,2
E01005845,3.89,2
E01005845,4.34,2
E01005849,0.2,1
E01005849,10.33,2
E01005850,3.51,2
E01005847,0.33,1
E01005847,10.38,2
E01005850,3.36,2
E01005850,3.9,2
E01005850,0.28,1
E01005850,10.3,2
E01005850,3.83,2
E01005850,0.1,1
E01005850,10.5,2
E01005850,-0.4,1
E01005850,11.06,2
E01005848,4.14,2
E01005291,12.61,2
E01006335,5.73,4
E01006333,11.08,2
E01006333,-6.17,1
E01006252,6.23,4
E01006252,5.62,3
E01006246,5.68,4
E01006246,6.1,3
E01006335,6.41,3
E01006335,4.8,4
E01006335,4.24,4
E01006297,5.3,4
E01006297,5.49,4
E01006247,5.07,4
E01006247,5,4
E01006297,6.09,3
E01006297,4.93,4
E01006340,1.66,3
E01006346,4.49,4
E01006214,2.96,4
E01006219,1.53,3
E01006369,1.52,3
E01006369,2.17,3
E01006349,2.22,2
E01006369,2.63,2
E01006369,2.37,3
E01006310,1.61,3
E01006306,1.67,3
E01006348,-0.15,4
E01006214,1.25,3
E01006214,1.8,4
E01006310,2.01,4
E01006310,1.44,3
E01006310,0.94,3
E01006214,2.86,4
E01006216,1.08,2
E01006310,2.33,2
E01006214,2.02,3
E01006214,1.64,3
E01006214,2.3,4
E01006214,3.44,4
E01006214,1.94,3
E01006214,2.5,3
E01006214,3.12,4
E01006214,1.44,2
E01006214,2.72,4
E01006214,2.4,2
E01006214,3.84,4
E01006214,2.73,2
E01006214,3.4,4
E01006340,2.28,2
E01006340,4.39,4
E01006340,1.79,3
E01006340,4.27,4
E01006340,3.56,4
E01006342,1.62,4
E01006342,4.15,4
E01006342,4.74,4
E01006342,1.08,4
E01006346,4.15,4
E01006348,0.6,4
E01006348,4.08,4
E01006346,0.56,4
E01006219,1.89,4
E01006219,1.79,3
E01006218,2.33,3
E01006215,2.18,4
E01006213,2.2,4
E01006213,1.36,3
E01006213,1.8,4
E01006213,1.39,4
E01006217,2.32,4
E01006217,0.93,4
E01006217,2.69,4
E01006217,0.55,4
E01006310,0.99,4
E01006310,2.51,4
E01006310,0.87,3
E01006075,1.06,5
E01005068,4.19,16
E01005289,10.07,17
E01005075,4.82,19
E01005314,8.31,18
E01005314,8.51,18
E01005314,84.23,18
E01005090,8.62,18
E01005291,12.85,17
E01005090,4.7,16
E01005319,4.67,16
E01005319,8.54,18
E01005319,7.86,18
E01005316,3.99,16
E01005316,8.62,18
E01005316,89.12,17
E01005316,84.44,18
E01005316,8.71,18
E01005314,8.43,18
E01005314,80.47,19
E01005314,80.62,19
E01005070,4.52,17
E01005070,9.53,18
E01005075,4.61,19
E01005775,7.32,17
E01005068,4.76,18
E01005068,8.64,19
E01005289,10.36,17
E01005289,2.11,16
E01005289,87.52,17
E01005289,7.78,16
E01005289,87.18,17
E01005089,10.51,17
E01005089,2.1,14
E01005319,8.38,18
E01005319,3.98,14
E01005313,8.1,18
E01005313,84.38,18
E01005114,4.73,15
E01005114,6.31,18
E01005117,5.13,18
E01005114,5.44,18
E01005113,4.89,15
E01005319,4.52,16
E01005319,9.18,19
E01005068,4.16,16
E01005074,8.69,19
E01005068,8.76,19
E01005068,4.46,17
E01005074,4.52,18
E01005070,8.72,19
E01005075,8.72,19
E01005074,8.76,19
E01005070,4.74,18
E01005070,8.29,19
E01005075,5.84,17
E01005075,9.86,18
E01005070,6.15,18
E01005070,6.03,18
E01005070,5.76,18
E01005070,5.62,16
E01005070,6,16
E01005071,6.23,18
E01005071,5.82,16
E01005071,6.03,18
E01005071,5.96,16
E01005117,5.73,18
E01005117,4.76,15
E01005766,8.21,14
E01005822,1.95,19
E01005818,70.46,21
E01005818,6.17,15
E01005818,6.24,15
E01005765,74.05,20
E01005820,5.61,15
E01005820,72.9,20
E01005820,6.64,15
E01005765,1.49,19
E01005820,7.06,15
E01005820,1,19
E01005820,6.93,15
E01005816,1.34,19
E01005764,7.48,15
E01005822,1.47,19
E01005821,5.86,15
E01005774,6.29,16
E01005771,7.28,16
E01005770,6.82,16
E01005770,1.58,16
E01005874,76.62,20
E01005874,76.48,20
E01033948,187.93,8
E01005766,75.86,20
E01005819,77.53,19
E01005819,6.07,15
E01033948,5.44,9
E01005818,70.66,21
E01033948,117.76,13
E01033948,83.95,18
E01005773,2.62,17
E01005769,1.55,18
E01005769,6.56,16
E01005774,2.79,20
E01005774,6.05,15
E01005769,2.45,18
E01005778,5.59,15
E01005772,7.43,16
E01005768,2.66,17
E01005768,3.27,17
E01005768,7.33,16
E01005768,1.79,16
E01033948,6.68,14
E01005778,77.32,19
E01005773,6.84,16
E01005778,2.14,18
E01005778,5.41,15
E01006205,5.02,17
E01006080,3.58,10
E01006206,5.71,15
E01006205,4.22,16
E01006192,3.52,15
E01006192,5.95,15
E01006192,4.6,16
E01006205,4.82,17
E01006192,4.81,17
E01006192,3.79,15
E01006205,6.43,15
E01006192,4.76,16
E01006192,3.57,14
E01006206,6.15,16
E01006206,6.09,17
E01006208,6.38,17
E01006207,6.73,17
E01006206,5.95,17
E01006206,5.55,15
E01006206,6.08,17
E01006207,6.46,16
E01006206,5.25,17
E01006207,5.66,16
E01006207,5.96,16
E01006206,6.55,16
E01006204,4.21,16
E01006204,4.3,16
E01006192,5.39,16
E01005822,11.18,1
E01005291,1.53,5
E01005091,11.26,17
E01006333,11.42,1
E01006345,10.16,1
E01006339,10.02,1
E01006298,12.21,1
E01006328,12.6,1
E01006328,13.95,1
E01006342,10.33,1
E01006342,10.18,1
E01006342,10.93,1
E01006346,10.46,1
E01006340,9.3,1
E01006340,9.65,1
E01006348,-4.42,1
E01006348,-5.24,1
E01006348,-3.88,1
E01005618,7.7,1
E01005619,6.56,1
E01005619,6.38,1
E01005616,8.84,1
E01005616,8.64,1
E01005617,6.58,1
E01005618,10.59,1
E01005621,10.78,1
E01005618,11.86,1
E01005620,11.41,1
E01005620,12.04,1
E01005645,12.21,1
E01005642,12.41,1
E01005642,13.21,1
E01005643,13.13,1
E01005639,13.22,1
E01005639,13.99,1
E01005641,15.24,1
E01005641,15.42,1
E01005168,2.93,16
E01005171,2.1,18
E01005184,2.06,16
E01005284,1.76,19
E01005284,0.36,19
E01005284,5.1,19
E01005288,4.36,19
E01005288,3.31,19
E01005286,1.73,6
E01005286,2.77,20
E01005286,2.67,12
E01005281,2.26,20
E01005184,2.03,20
E01005281,2.38,13
E01005168,4.44,15
E01005066,0.69,13
E01033653,1.25,9
E01033653,1.9,4
E01033653,1.34,16
E01033662,1.68,12
E01005066,1.93,16
E01033662,0.46,14
E01033653,2.09,11
E01033662,2.38,11
E01005176,4.04,15
E01005168,2.98,14
E01005171,-4.36,1
E01005176,1.22,20
E01005176,3.97,15
E01005176,1.48,20
E01005169,4.05,16
E01005309,2.46,17
E01005210,1.58,19
E01033653,1.33,15
E01034115,0.28,19
E01034115,1.8,19
E01005212,1.74,18
E01005066,1.64,11
E01034115,2.59,10
E01034115,3.88,6
E01005274,2.35,17
E01005273,1.33,20
E01005185,2.29,17
E01005185,2.01,20
E01005185,2.3,17
E01005271,1.98,20
E01005309,1.32,20
E01005304,1.42,20
E01005304,1.88,16
E01005276,2.04,16
E01005307,1.1,20
E01005277,2.46,15
E01005277,1.86,20
E01005277,3.31,15
E01005277,1.73,20
E01005306,3.23,15
E01005172,1.39,20
E01005176,1.47,20
E01005176,4.64,15
E01005176,1.81,20
E01005176,1.63,20
E01005176,3.84,16
E01005169,1.53,20
E01005169,4.52,16
E01005169,4.44,15
E01005169,1.55,20
E01033658,2.61,1
E01005856,1.53,5
E01005852,3.2,14
E01005852,3.1,14
E01005855,3,14
E01005852,3.38,16
E01005855,3.02,16
E01005853,4.06,14
E01005856,3.34,8
E01005854,3.83,14
E01005856,3.97,2
E01005856,2.67,15
E01005853,2.49,16
E01005856,0.46,5
E01005856,3.92,13
E01005853,3.15,16
E01005855,1.84,16
E01005855,3.6,14
E01005852,3.71,16
E01005548,-1.16,2
E01005547,33.77,1
E01005539,3.34,3
E01005539,2.21,1
E01005539,1.15,3
E01005524,0.94,3
E01005554,9.09,3
E01005554,8.3,3
E01005554,0.35,1
E01005554,6.08,3
E01005508,-0.01,2
E01005508,0.02,2
E01005508,3.81,3
E01005508,1.58,3
E01005508,-0.2,3
E01005508,2.65,3
E01005508,-2.25,3
E01005507,-1.68,3
E01005507,2.05,3
